radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
GSM,645,3,10031,23511,-1,31.801023,-13.111417,1010,16,1,1499857916,1499993623,0
GSM,645,1,465,4313,-1,31.930604,-13.238694,17669,20,1,1499911680,1548749594,0
GSM,645,3,10031,21541,-1,31.928749,-13.240519,7436,15,1,1499911790,1514685713,0
GSM,645,2,11105,20133,-1,31.930659,-13.245795,4597,6,1,1499913435,1514684346,0
GSM,645,2,11105,20132,-1,31.951868,-13.253848,15645,9,1,1499913435,1514684346,0
GSM,645,3,10031,21542,-1,31.930099,-13.244353,4426,5,1,1499936111,1514685713,0
GSM,645,3,10031,41032,-1,32.097045,-13.294702,3645,51,1,1499939198,1514687150,0
GSM,645,3,10031,21921,-1,32.094408,-13.294488,2073,39,1,1499940121,1500165935,0
GSM,645,2,11105,20093,-1,32.095095,-13.294199,18072,37,1,1499940906,1548726012,0
GSM,645,2,11118,11462,-1,26.053337,-12.666593,1000,1,1,1499992093,1499992093,0
GSM,645,3,10031,21922,-1,32.101194,-13.295693,3186,19,1,1499996733,1514687150,0
GSM,645,3,10031,41033,-1,32.078079,-13.298363,1000,1,1,1499996733,1499996733,0
GSM,645,2,11118,11142,-1,25.417108,-12.256136,2731,6,1,1500008347,1544773808,0
GSM,645,2,11118,11373,-1,25.407,-12.241065,2968,4,1,1500017744,1544775156,0
GSM,645,2,10111,31756,-1,28.077538,-12.666833,1000,1,1,1500109839,1500109839,0
GSM,645,1,350,13581,-1,25.243614,-17.795309,30941,129,1,1500112711,1544229343,0
GSM,645,2,11107,20621,-1,32.176201,-13.959455,1000,1,1,1500176659,1500176659,0
GSM,645,2,11107,20362,-1,32.195871,-13.949941,2372,3,1,1500176659,1523608983,0
GSM,645,2,11107,20401,-1,32.176201,-13.959455,1000,1,1,1500176659,1500176659,0
GSM,645,2,11107,20624,-1,32.097569,-14.01032,10197,3,1,1500176659,1548664320,0
GSM,645,2,11107,20783,-1,31.189543,-14.368208,5686,3,1,1500181344,1522456531,0
GSM,645,2,11107,20571,-1,31.218076,-14.34433,4764,3,1,1500181344,1522548066,0
GSM,645,2,11107,20573,-1,31.182533,-14.369825,1000,1,1,1500181344,1500181344,0
GSM,645,2,11107,20011,-1,31.295634,-14.276585,15999,5,1,1500181344,1548833619,0
GSM,645,2,11107,20016,-1,31.258929,-14.332987,9193,2,1,1500181344,1522547293,0
GSM,645,2,11107,20572,-1,31.240098,-14.346224,16969,5,1,1500181344,1522548066,0
GSM,645,2,11107,20371,-1,31.081151,-14.466232,10964,2,1,1500182394,1522455626,0
GSM,645,3,10031,52693,-1,30.806625,-14.565512,1000,1,1,1500183968,1500183968,0
GSM,645,2,11107,20201,-1,30.210577,-14.975738,1000,1,1,1500188460,1500188460,0
GSM,645,3,10031,23431,-1,30.210577,-14.975738,1000,1,1,1500188460,1500188460,0
GSM,645,1,105,12902,-1,29.164818,-15.239783,1000,1,1,1500193747,1500193747,0
GSM,645,2,11107,4521,-1,29.203798,-15.220901,8672,3,1,1500193747,1514715424,0
GSM,645,1,770,3791,-1,27.78144,-15.828119,1000,5,1,1500253860,1503017720,0
GSM,645,1,100,11075,-1,28.427308,-15.483902,1000,2,1,1500266732,1502594376,0
GSM,645,1,22121,11045,-1,28.320542,-15.507102,7163,18,1,1500268707,1548228444,0
GSM,645,1,22121,128,-1,28.300129,-15.500722,4370,8,1,1500268710,1535426055,0
GSM,645,1,65288,13133,-1,31.005688,-12.608208,1000,1,1,1500282742,1500282742,0
GSM,645,1,925,13801,-1,29.489302,-11.862324,2749,6,1,1500287548,1503018190,0
GSM,645,1,235,8592,-1,28.447613,-13.02798,1000,2,1,1500346494,1500346795,0
GSM,645,1,520,13142,-1,31.140085,-10.742013,8461,8,1,1500424349,1516362073,0
GSM,645,1,22121,8575,-1,28.332943,-15.503166,10306,23,1,1500429822,1549339701,0
GSM,645,1,22121,11044,-1,28.378502,-15.477471,6056,57,1,1500431497,1548227794,0
GSM,645,1,22121,11046,-1,28.314619,-15.503905,6725,31,1,1500431497,1549339701,0
GSM,645,1,22121,8574,-1,28.314786,-15.44838,9366,20,1,1500435642,1546396493,0
GSM,645,1,22121,9681,-1,28.340937,-15.466528,6149,63,1,1500435642,1550046669,0
GSM,645,1,520,13303,-1,29.847498,-12.11557,1000,1,1,1500554268,1500554268,0
GSM,645,1,22121,11431,-1,28.265536,-15.544368,9315,226,1,1500604397,1512375767,0
GSM,645,1,22121,763,-1,27.950636,-16.011793,11353,35,1,1500618490,1514633292,0
GSM,645,1,10041,43572,-1,28.196409,-15.891138,1000,1,1,1500622541,1500622541,0
GSM,645,1,10041,43623,-1,28.212482,-15.878504,2220,2,1,1500622541,1500622844,0
GSM,645,2,520,13021,-1,32.669483,-10.150375,1000,1,1,1500684744,1500684744,0
GSM,645,3,520,13132,-1,31.011152,-12.674473,1000,1,1,1500745750,1500745750,0
GSM,645,2,22121,4795,-1,28.267942,-15.546965,1000,1,1,1500746188,1500746188,0
GSM,645,1,11112,34753,-1,27.795895,-12.540552,1000,1,1,1500763260,1500763260,0
GSM,645,1,10132,10582,-1,27.847984,-12.48977,1000,1,1,1500780901,1500780901,0
GSM,645,1,520,13682,-1,32.054727,-9.100323,1000,2,1,1500785413,1519195412,0
GSM,645,1,10141,12181,-1,25.994373,-13.037867,1000,1,1,1500794709,1500794709,0
GSM,645,1,10141,12183,-1,25.994373,-13.037867,1000,1,1,1500794709,1500794709,0
GSM,645,1,300,14051,-1,27.854071,-15.950381,1000,3,1,1500795969,1534931111,0
GSM,645,1,22121,11433,-1,27.781655,-15.828359,1000,43,1,1500810610,1539192153,0
GSM,645,1,10120,10162,-1,24.113937,-13.624912,1000,1,1,1500824604,1500824604,0
GSM,645,1,22121,8576,-1,28.282748,-15.531218,4996,21,1,1500871346,1540969857,0
GSM,645,1,310,12761,-1,27.418407,-16.452163,20899,12,1,1500934977,1515541480,0
GSM,645,1,350,12969,-1,25.807802,-17.854179,3081,7,1,1500953008,1544226937,0
GSM,645,1,350,13723,-1,25.865444,-17.856193,2454,9,1,1500957169,1514504512,0
GSM,645,1,245,14582,-1,28.055959,-12.645134,1000,5,1,1500957497,1502699123,0
GSM,645,3,520,6252,-1,32.662861,-9.62304,1000,1,1,1501025774,1501025774,0
GSM,645,1,22121,723,-1,27.781825,-15.828485,1502,50,1,1501079931,1504502330,0
GSM,645,1,22121,8133,-1,27.78052,-15.839457,1313,4,1,1501101789,1501214613,0
GSM,645,1,22121,9912,-1,28.237531,-15.662288,9490,117,1,1501114317,1504591728,0
GSM,645,1,22121,9911,-1,28.236333,-15.665207,8264,158,1,1501114317,1504591728,0
GSM,645,1,22121,722,-1,28.125649,-15.421822,4439,9,1,1501116736,1531289642,0
GSM,645,1,22121,813,-1,27.782793,-15.834486,28230,179,1,1501123405,1534927009,0
GSM,645,1,22121,2223,-1,28.498993,-15.902429,6227,8,1,1501129390,1502943393,0
GSM,645,1,20003,4592,-1,26.421633,-17.068974,1000,1,1,1501134706,1501134706,0
GSM,645,1,310,14609,-1,26.613243,-17.031264,20386,7,1,1501136498,1535799748,0
GSM,645,2,22121,9802,-1,28.285692,-15.930414,13265,2,1,1501137161,1503832934,0
GSM,645,1,22121,9452,-1,27.781317,-15.828757,3974,69,1,1501138686,1504254317,0
GSM,645,1,310,12932,-1,27.122534,-16.76679,1000,1,1,1501141571,1501141571,0
GSM,645,1,310,12972,-1,27.476697,-16.419101,9642,74,1,1501145111,1544565204,0
GSM,645,1,22121,9453,-1,27.780704,-15.828566,1000,7,1,1501167043,1504504427,0
GSM,645,1,22121,9412,-1,27.998459,-16.029354,1000,5,1,1501193507,1503817056,0
GSM,645,1,22121,9413,-1,28.266708,-15.546403,11836,628,1,1501206182,1545479356,0
GSM,645,1,300,14372,-1,27.889881,-15.974743,1000,1,1,1501216846,1501216846,0
GSM,645,1,22121,712,-1,28.191335,-15.903016,5606,4,1,1501224006,1503396550,0
GSM,645,1,925,12862,-1,29.495791,-11.371499,5353,7,1,1501368792,1504257694,0
GSM,645,3,240,13002,-1,27.565458,-12.516769,1000,2,1,1501499256,1512354658,0
GSM,645,2,520,14532,-1,31.360214,-9.18821,1000,1,1,1501664179,1501664179,0
GSM,645,1,22121,811,-1,28.126611,-14.973329,14970,11,1,1501800402,1539320456,0
GSM,645,1,10132,20861,-1,27.832712,-12.529288,1000,1,1,1501844284,1501844284,0
GSM,645,1,10132,20743,-1,27.832712,-12.529288,1000,1,1,1501844284,1501844284,0
GSM,645,1,10132,20053,-1,27.832712,-12.529288,1000,1,1,1501844284,1501844284,0
GSM,645,1,10132,10822,-1,27.832712,-12.529288,1000,1,1,1501844284,1501844284,0
GSM,645,1,10132,20593,-1,27.832712,-12.529288,1000,1,1,1501844284,1501844284,0
GSM,645,2,11103,9991,-1,28.314268,-15.395328,1161,6,1,1501952487,1524880808,0
GSM,645,2,11103,9993,-1,28.31637,-15.395835,1000,10,1,1501980103,1538814136,0
GSM,645,1,240,13041,-1,27.871587,-12.549505,6324,358,1,1502003989,1544338308,0
GSM,645,1,360,12443,-1,27.390627,-17.146358,11211,70,1,1502011083,1544440998,0
GSM,645,2,11103,9992,-1,28.316034,-15.394943,1000,5,1,1502011131,1524882018,0
GSM,645,1,11108,2171,-1,28.299202,-15.1544,1000,1,1,1502061732,1502061732,0
GSM,645,1,11103,3631,-1,28.299202,-15.1544,1000,1,1,1502061732,1502061732,0
GSM,645,1,240,11501,-1,27.846872,-12.548851,7345,135,1,1502080071,1543461398,0
GSM,645,1,20003,1222,-1,27.329958,-17.022806,1000,1,1,1502094954,1502094954,0
GSM,645,1,22131,548,-1,28.315772,-15.436748,2737,354,1,1502117998,1549714172,0
GSM,645,1,22061,339,-1,28.240989,-15.420935,2497,183,1,1507774622,1548996209,0
GSM,645,1,22061,9159,-1,28.141847,-15.416575,4009,22,1,1507794593,1548992717,0
GSM,645,2,750,1243,-1,28.535421,-14.332455,1000,1,1,1507863318,1507863318,0
GSM,645,1,22122,713,-1,28.033122,-15.987514,19067,16,1,1507869910,1536740189,0
GSM,645,1,22131,3902,-1,28.323165,-15.448742,2304,96,1,1507877773,1547890647,0
GSM,645,1,22131,9208,-1,28.325316,-15.432771,2029,136,1,1507879708,1548494459,0
GSM,645,1,22131,428,-1,28.340273,-15.451637,18814,247,1,1507880296,1550066448,0
GSM,645,1,22131,8097,-1,28.352072,-15.452095,2764,77,1,1507880511,1550046058,0
GSM,645,1,22131,8099,-1,28.348773,-15.46143,1344,77,1,1507880511,1548243368,0
GSM,645,1,22131,8179,-1,28.3579,-15.456789,1718,17,1,1507882605,1548243368,0
GSM,645,1,22131,628,-1,28.342614,-15.454457,1401,188,1,1507882605,1550066448,0
GSM,645,1,22131,278,-1,28.31898,-15.440537,2457,84,1,1507883065,1549017454,0
GSM,645,1,22131,8417,-1,28.325873,-15.439544,1556,154,1,1507883065,1549515833,0
GSM,645,1,22131,8107,-1,28.32781,-15.442212,1746,131,1,1507883065,1549516020,0
GSM,645,1,22071,638,-1,28.250703,-15.359753,2249,102,1,1507896205,1549525279,0
GSM,645,1,22131,312,-1,28.437268,-15.488341,23360,184,1,1507953525,1548851471,0
GSM,645,1,22131,9532,-1,28.452567,-15.513894,6672,21,1,1507953872,1548315216,0
GSM,645,1,22122,2163,-1,28.434013,-15.566512,1000,2,1,1507954580,1507954767,0
GSM,645,1,22131,9533,-1,28.424996,-15.507075,8750,75,1,1507957565,1546847458,0
GSM,645,1,22131,8098,-1,28.363129,-15.465995,3120,90,1,1507967591,1548227606,0
GSM,645,1,22131,9531,-1,28.429519,-15.495047,24464,235,1,1507971519,1546847586,0
GSM,645,1,22041,599,-1,28.371947,-15.365926,3508,21,1,1507976222,1545642810,0
GSM,645,1,22042,9141,-1,28.410169,-15.304611,20967,5,1,1507976345,1541056831,0
GSM,645,1,22122,8299,-1,28.186577,-15.908085,1341,4,1,1508067577,1509364877,0
GSM,645,1,22131,12553,-1,28.319112,-15.41866,3403,221,1,1508072671,1550049299,0
GSM,645,1,22041,4755,-1,28.415358,-15.339465,8252,9,1,1508114659,1508114659,0
GSM,645,1,22131,12551,-1,28.337886,-15.413403,3347,268,1,1508125194,1549939260,0
GSM,645,2,22122,178,-1,28.21467,-15.874187,2420,3,1,1508128268,1511310170,0
GSM,645,1,250,22233,-1,28.213152,-12.808247,7998,72,1,1508145250,1549081653,0
GSM,645,1,22041,9643,-1,28.28169,-15.358088,3614,76,1,1508236081,1535953154,0
GSM,645,1,22041,4966,-1,28.328548,-15.370127,3650,19,1,1508243534,1550054572,0
GSM,645,1,22122,9912,-1,28.236047,-15.666165,9014,96,1,1508282879,1544514592,0
GSM,645,1,370,12683,-1,26.928665,-16.839622,7507,18,1,1508286094,1536149498,0
GSM,645,1,370,2013,-1,26.992612,-16.805832,5680,80,1,1508286698,1549696524,0
GSM,645,3,10330,10371,-1,27.900461,-15.983432,1000,1,1,1508286884,1508286884,0
GSM,645,1,22122,8586,-1,27.780571,-15.840804,4401,16,1,1508298666,1539189737,0
GSM,645,1,22131,59,-1,28.337758,-15.445946,3009,274,1,1508305334,1549704368,0
GSM,645,1,22071,12123,-1,28.233152,-15.368632,3621,50,1,1508319501,1547927558,0
GSM,645,1,22071,12122,-1,28.244614,-15.367901,3418,98,1,1508319501,1547927140,0
GSM,645,2,520,6333,-1,30.221239,-9.407182,1000,1,1,1508366074,1508366074,0
GSM,645,2,22122,8142,-1,28.248284,-15.86095,4199,4,1,1508368891,1532438847,0
GSM,645,1,22121,12113,-1,28.169714,-15.453255,7222,9,1,1508389075,1538449130,0
GSM,645,1,22121,3932,-1,28.077132,-15.372349,7562,54,1,1508390578,1545188084,0
GSM,645,1,22121,7078,-1,27.977442,-15.351413,8451,16,1,1508390878,1547361872,0
GSM,645,1,22121,7079,-1,27.886928,-15.302444,24629,37,1,1508391178,1541739474,0
GSM,645,1,22072,9731,-1,27.766528,-15.264583,6398,9,1,1508392079,1541756067,0
GSM,645,1,22072,9732,-1,27.767834,-15.268384,17518,38,1,1508392379,1541756067,0
GSM,645,1,22072,9733,-1,27.712328,-15.249068,12481,30,1,1508392679,1541740279,0
GSM,645,1,22072,7081,-1,27.602517,-15.20633,10168,26,1,1508393281,1541741260,0
GSM,645,2,22072,7082,-1,27.5075,-15.178218,1000,1,1,1508394182,1508394182,0
GSM,645,1,22131,8057,-1,28.330338,-15.451226,2019,173,1,1508394351,1548243093,0
GSM,645,1,22072,7082,-1,27.526843,-15.181807,9993,17,1,1508394482,1541755039,0
GSM,645,1,22072,7092,-1,27.392594,-15.137785,7557,54,1,1508394782,1531307115,0
GSM,645,1,22072,7091,-1,27.26944,-15.119422,9956,105,1,1508395382,1541753796,0
GSM,645,1,22072,9772,-1,27.253549,-15.118365,5497,56,1,1508395683,1541753796,0
GSM,645,1,22072,7066,-1,27.163339,-15.107901,4105,10,1,1508396885,1512811051,0
GSM,645,1,22072,7063,-1,27.157775,-15.093203,5589,21,1,1508397486,1531295563,0
GSM,645,1,22072,3742,-1,27.107824,-15.033536,1000,2,1,1508397786,1509513649,0
GSM,645,1,22072,9391,-1,27.035876,-15.02275,6603,30,1,1508398086,1541743451,0
GSM,645,1,22041,9583,-1,28.3701,-15.39129,2609,42,1,1508397948,1549606590,0
GSM,645,1,22041,11516,-1,28.387889,-15.396516,3424,51,1,1508398066,1550059349,0
GSM,645,1,22041,977,-1,28.35549,-15.39653,1757,81,1,1508398993,1550055445,0
GSM,645,1,22072,3732,-1,26.902646,-15.03773,1010,3,1,1508399287,1511315438,0
GSM,645,1,22041,697,-1,28.352629,-15.377201,4918,33,1,1508399133,1548025907,0
GSM,645,1,22072,3743,-1,26.867651,-15.024292,7503,38,1,1508399589,1527469941,0
GSM,645,1,22072,14272,-1,26.739235,-14.981383,8431,55,1,1508400790,1527857274,0
GSM,645,1,22072,14271,-1,26.691903,-14.97295,20678,40,1,1508401390,1527857274,0
GSM,645,1,22072,14823,-1,26.453581,-14.971347,6709,13,1,1508402893,1512816173,0
GSM,645,1,22072,14821,-1,26.390671,-14.974614,4618,16,1,1508403193,1512816474,0
GSM,645,1,22072,14343,-1,26.183776,-14.986989,2954,6,1,1508404394,1511519758,0
GSM,645,1,22072,14762,-1,26.009588,-14.957647,11426,20,1,1508405595,1527562778,0
GSM,645,1,22072,14763,-1,25.917034,-14.946411,7153,83,1,1508406195,1527562778,0
GSM,645,3,10061,32973,-1,28.447925,-14.431341,2257,22,1,1508409143,1548932801,0
GSM,645,2,11106,1283,-1,28.455517,-14.414025,2865,5,1,1508410235,1548932251,0
GSM,645,1,628,14752,-1,25.391903,-14.887371,7919,39,1,1508411002,1527560688,0
GSM,645,2,11106,1294,-1,28.570198,-14.289235,1000,1,1,1508411453,1508411453,0
GSM,645,1,22131,8418,-1,28.328678,-15.445996,2385,179,1,1502173993,1549017584,0
GSM,645,1,22131,9179,-1,28.363504,-15.460336,2989,34,1,1502176727,1546849319,0
GSM,645,1,65400,69,-1,28.275892,-15.412225,1000,1,1,1502188415,1502188415,0
GSM,645,2,11106,34552,-1,28.606264,-14.31393,8868,11,1,1508411622,1543054547,0
GSM,645,3,10051,32002,-1,28.605277,-14.316346,3301,7,1,1508411622,1508427641,0
GSM,645,3,10051,32003,-1,28.610127,-14.325453,4372,7,1,1508411622,1508426846,0
GSM,645,1,310,13836,-1,27.482767,-16.30534,16545,73,1,1502241367,1530065293,0
GSM,645,3,10051,32001,-1,28.613572,-14.325434,2253,9,1,1508412038,1508427249,0
GSM,645,2,11106,1302,-1,28.615748,-14.332437,1000,3,1,1508412748,1508426681,0
GSM,645,2,11106,4071,-1,28.591478,-14.302282,9097,9,1,1508412748,1548320595,0
GSM,645,1,65385,9348,-1,28.250034,-15.627273,1000,1,1,1502249107,1502249107,0
GSM,645,1,65385,348,-1,28.250034,-15.627273,1000,1,1,1502249107,1502249107,0
GSM,645,1,123,4844,-1,28.266888,-15.400435,1000,1,1,1502256682,1502256682,0
GSM,645,3,10145,31982,-1,28.681698,-13.35017,1000,1,1,1508432725,1508432725,0
GSM,645,2,20002,30442,-1,28.681698,-13.35017,1000,1,1,1508432725,1508432725,0
GSM,645,2,20000,7621,-1,28.687593,-13.315465,1000,1,1,1508433106,1508433106,0
GSM,645,1,320,14162,-1,27.353563,-16.569369,14162,3,1,1502319424,1513983747,0
GSM,645,2,22121,2161,-1,28.514124,-15.90026,2209,2,1,1502264735,1504400914,0
GSM,645,2,22121,2223,-1,28.531837,-15.889502,1000,1,1,1502328487,1502328487,0
GSM,645,1,20004,1591,-1,28.412529,-15.928373,1000,2,1,1502403617,1503567205,0
GSM,645,1,22121,9722,-1,28.263084,-15.540818,7344,146,1,1502422234,1549343008,0
GSM,645,1,350,14418,-1,25.863575,-17.845656,2062,18,1,1502423542,1535579371,0
GSM,645,1,22121,14463,-1,28.504528,-15.896727,1000,2,1,1502406929,1504396616,0
GSM,645,1,20004,2273,-1,28.496572,-15.91348,1000,1,1,1502425966,1502425966,0
GSM,645,1,201,60421,-1,25.852615,-17.855328,7934,108,1,1502433578,1526324640,0
GSM,645,3,10004,63402,-1,28.246708,-15.435877,1000,2,1,1502437755,1540275077,0
GSM,645,1,22210,18552,-1,25.85558,-17.927542,3706,43,1,1502489350,1522982353,0
GSM,645,2,22121,2203,-1,28.498842,-15.898375,1000,1,1,1502445481,1502445481,0
GSM,645,1,201,65153,-1,25.824408,-17.935692,1000,3,1,1502500180,1526008732,0
GSM,645,2,880,7672,-1,26.221458,-12.435338,6613,2,1,1502529871,1509409918,0
GSM,645,2,22121,9611,-1,28.276148,-15.413013,1000,1,1,1502558864,1502558864,0
GSM,645,2,22131,9077,-1,28.275969,-15.412412,1000,1,1,1502563147,1502563147,0
GSM,645,1,22061,118,-1,28.261604,-15.403681,2136,500,1,1502566722,1502902235,0
GSM,645,1,22061,11335,-1,28.269542,-15.402601,1865,121,1,1502570886,1502879000,0
GSM,645,1,22061,119,-1,28.256349,-15.401587,2190,500,1,1502584175,1502902235,0
GSM,645,1,22061,10736,-1,28.26009,-15.401957,3837,500,1,1502584175,1502882956,0
GSM,645,1,22061,117,-1,28.258546,-15.399076,1294,88,1,1502584778,1502878843,0
GSM,645,1,22061,11336,-1,28.25832,-15.401575,2140,500,1,1502587487,1502902235,0
GSM,645,1,22131,2724,-1,28.309484,-15.468318,6248,8,1,1502592566,1530253598,0
GSM,645,1,22131,8059,-1,28.329219,-15.459917,1170,23,1,1502592570,1547346311,0
GSM,645,1,22121,9682,-1,28.340957,-15.479795,1881,12,1,1502592570,1547355290,0
GSM,645,1,22131,2726,-1,28.323112,-15.474593,1000,2,1,1502592570,1519010541,0
GSM,645,1,22131,8058,-1,28.34059,-15.462958,4981,97,1,1502592570,1548227794,0
GSM,645,1,22061,12375,-1,28.306523,-15.389551,1000,4,1,1502592560,1502803429,0
GSM,645,1,22061,12374,-1,28.303952,-15.377748,4001,22,1,1502592560,1502885196,0
GSM,645,1,22061,9672,-1,28.308174,-15.380938,1045,19,1,1502592560,1502885138,0
GSM,645,1,22061,11364,-1,28.312736,-15.387326,1000,5,1,1502592560,1502884985,0
GSM,645,1,22061,6515,-1,28.308063,-15.381952,3141,28,1,1502592560,1502885196,0
GSM,645,1,22061,9673,-1,28.304885,-15.380539,1591,19,1,1502592560,1502885196,0
GSM,645,1,22131,629,-1,28.336676,-15.457398,1667,81,1,1502592826,1547355102,0
GSM,645,1,22061,9751,-1,28.304856,-15.399825,1017,5,1,1502592828,1502694272,0
GSM,645,1,22061,9137,-1,28.306681,-15.398826,1000,21,1,1502592828,1502878214,0
GSM,645,1,22061,948,-1,28.306282,-15.393206,5719,12,1,1502592828,1502878214,0
GSM,645,1,22061,9139,-1,28.303457,-15.402508,2110,31,1,1502592828,1502878214,0
GSM,645,1,22061,417,-1,28.305396,-15.402222,1960,25,1,1502592828,1502878214,0
GSM,645,1,22061,139,-1,28.284522,-15.402024,1643,45,1,1502592917,1502879535,0
GSM,645,1,22061,9755,-1,28.307638,-15.397905,1000,1,1,1502592926,1502592926,0
GSM,645,1,22061,10734,-1,28.297805,-15.403889,1674,36,1,1502593046,1502871586,0
GSM,645,1,22061,8405,-1,28.296045,-15.404871,1000,15,1,1502593046,1502871280,0
GSM,645,1,22061,8406,-1,28.299402,-15.403291,1000,13,1,1502593046,1502871586,0
GSM,645,1,22061,10724,-1,28.300396,-15.403127,2020,13,1,1502593046,1502879896,0
GSM,645,1,22061,419,-1,28.29907,-15.405993,2188,48,1,1502593046,1502871586,0
GSM,645,1,22131,2715,-1,28.322435,-15.459161,3152,11,1,1502593131,1548837375,0
GSM,645,1,22061,9058,-1,28.298775,-15.401774,1458,13,1,1502593448,1502871280,0
GSM,645,1,22061,8404,-1,28.29753,-15.401013,1815,11,1,1502593448,1502879896,0
GSM,645,1,22061,9059,-1,28.282302,-15.401615,1115,37,1,1502593586,1502873875,0
GSM,645,1,22061,9057,-1,28.287371,-15.395629,1000,10,1,1502593586,1502793746,0
GSM,645,1,22061,9319,-1,28.279998,-15.396501,1668,11,1,1502593586,1502879535,0
GSM,645,1,22061,8078,-1,28.290053,-15.391674,1350,7,1,1502593586,1502879771,0
GSM,645,1,22061,9168,-1,28.283629,-15.396772,1851,29,1,1502593586,1502873875,0
GSM,645,1,22061,9169,-1,28.27791,-15.399272,1238,40,1,1502593792,1502879535,0
GSM,645,1,22061,507,-1,28.318784,-15.390055,1000,21,1,1502594412,1502884843,0
GSM,645,1,22061,11365,-1,28.318039,-15.389893,1000,18,1,1502594487,1502884985,0
GSM,645,1,22061,505,-1,28.318613,-15.390599,1000,22,1,1502594487,1502884843,0
GSM,645,1,22061,502,-1,28.31877,-15.390788,1000,22,1,1502594487,1502884843,0
GSM,645,1,22061,509,-1,28.312548,-15.385075,1386,36,1,1502595394,1502885196,0
GSM,645,1,22061,11366,-1,28.3142,-15.394925,1875,5,1,1502595394,1502856810,0
GSM,645,1,22061,8319,-1,28.298661,-15.40193,1000,13,1,1502596472,1502871586,0
GSM,645,1,22061,8318,-1,28.302751,-15.398751,1000,7,1,1502596472,1502864170,0
GSM,645,1,22061,12376,-1,28.306417,-15.390751,1000,3,1,1502596732,1502803429,0
GSM,645,1,22061,947,-1,28.307339,-15.392206,1000,4,1,1502596732,1502803429,0
GSM,645,1,22061,949,-1,28.30034,-15.395198,1704,25,1,1502596732,1502879771,0
GSM,645,1,22061,9671,-1,28.30646,-15.378291,1000,22,1,1502596919,1502885196,0
GSM,645,1,22061,10776,-1,28.305462,-15.378111,2697,25,1,1502596919,1502885196,0
GSM,645,1,22061,9138,-1,28.306798,-15.401914,1604,15,1,1502605523,1502878214,0
GSM,645,1,22061,657,-1,28.292863,-15.380969,1857,3,1,1502607205,1502855823,0
GSM,645,1,22061,9318,-1,28.296574,-15.385492,1000,3,1,1502607217,1502841695,0
GSM,645,1,22061,655,-1,28.297485,-15.385342,1000,5,1,1502607217,1502879896,0
GSM,645,1,22061,8079,-1,28.277666,-15.395242,2669,35,1,1502615196,1502879535,0
GSM,645,1,22061,10946,-1,28.230887,-15.39686,6996,39,1,1502622003,1536301458,0
GSM,645,1,22061,6514,-1,28.326518,-15.386986,1088,3,1,1502622321,1502877808,0
GSM,645,1,22061,9991,-1,28.306467,-15.400379,1000,7,1,1502623093,1502878214,0
GSM,645,1,22061,10744,-1,28.308068,-15.401984,2121,19,1,1502623093,1502878214,0
GSM,645,1,22061,659,-1,28.293265,-15.389201,1000,7,1,1502668394,1502879771,0
GSM,645,1,22061,137,-1,28.287368,-15.389499,2751,24,1,1502668394,1502879896,0
GSM,645,1,22061,12415,-1,28.292808,-15.389695,1000,7,1,1502668394,1502879771,0
GSM,645,1,22061,12414,-1,28.29289,-15.3839,2087,5,1,1502668394,1502879896,0
GSM,645,1,22061,8317,-1,28.299252,-15.392854,1000,5,1,1502668394,1502879771,0
GSM,645,1,22061,9167,-1,28.279155,-15.394211,1000,23,1,1502668561,1502879535,0
GSM,645,1,22061,358,-1,28.278,-15.390198,1168,5,1,1502668561,1502856110,0
GSM,645,1,22061,12416,-1,28.281752,-15.391256,1000,12,1,1502668561,1502874641,0
GSM,645,1,65325,217,-1,28.27623,-15.413051,713,904,1,1502677814,1536399412,0
GSM,645,1,65530,1189,-1,28.220562,-12.85751,1000,1,1,1502678395,1502678395,0
GSM,645,1,22061,8046,-1,28.285943,-15.413018,5800,112,1,1502678517,1505016349,0
GSM,645,1,22061,10746,-1,28.305128,-15.410327,1117,17,1,1502679911,1502870004,0
GSM,645,1,22061,10745,-1,28.32346,-15.408013,1716,11,1,1502680449,1502868888,0
GSM,645,1,22061,10735,-1,28.295705,-15.41095,1177,22,1,1502684897,1502870004,0
GSM,645,1,22061,10725,-1,28.303587,-15.411286,1000,8,1,1502685028,1502870004,0
GSM,645,1,22061,418,-1,28.309714,-15.406023,1584,21,1,1502685028,1502870290,0
GSM,645,1,22061,10726,-1,28.297859,-15.410427,1172,10,1,1502685028,1502869794,0
GSM,645,1,22061,11334,-1,28.267298,-15.391193,1546,21,1,1502686051,1502874837,0
GSM,645,1,22061,138,-1,28.293075,-15.400095,1343,11,1,1502687039,1502871280,0
GSM,645,1,22061,9483,-1,28.217666,-15.423326,1826,26,1,1502694185,1547592321,0
GSM,645,1,22061,359,-1,28.273196,-15.387169,1000,3,1,1502699136,1502874088,0
GSM,645,1,22061,357,-1,28.270977,-15.387182,1000,2,1,1502699292,1502874088,0
GSM,645,1,300,12793,-1,27.552881,-16.085712,20147,150,1,1502699758,1545111454,0
GSM,645,1,22061,9482,-1,28.228182,-15.457507,1000,1,1,1502700701,1502700701,0
GSM,645,1,22121,8229,-1,28.238448,-15.45241,2856,46,1,1502700701,1548551631,0
